2,6,780000,0.203070
2,6,790000,0.218710
2,6,800000,0.203042
2,6,810000,0.203082
2,6,820000,0.218733
2,6,830000,0.218695
2,6,840000,0.218696
2,6,850000,0.218697
2,6,860000,0.234314
2,6,870000,0.234314
2,6,880000,0.234329
2,6,890000,0.234309
2,6,900000,0.234322
2,6,910000,0.249943
2,6,920000,0.249935
2,6,930000,0.249933
2,6,940000,0.265567
2,6,950000,0.265526
2,6,960000,0.265592
2,6,970000,0.265569
2,6,980000,0.249944
2,6,990000,0.265567
2,6,1000000,0.265568
2,4,10000,0.000000
2,4,20000,0.015612
2,4,30000,0.000000
2,4,40000,0.000000
2,4,50000,0.015627
2,4,60000,0.015622
2,4,70000,0.000000
2,4,80000,0.015620
2,4,90000,0.015624
2,4,100000,0.015619
2,4,110000,0.015592
2,4,120000,0.015650
2,4,130000,0.015621
2,4,140000,0.031243
2,4,150000,0.027453
2,4,160000,0.024934
2,4,170000,0.025768
2,4,180000,0.015622
2,4,190000,0.031279
2,4,200000,0.031239
2,4,210000,0.031244
2,4,220000,0.031242
2,4,230000,0.031247
2,4,240000,0.031243
2,4,250000,0.031277
2,4,260000,0.046866
2,4,270000,0.046861
2,4,280000,0.046831
2,4,290000,0.046893
2,4,300000,0.046864
2,4,310000,0.046864
2,4,320000,0.046863
2,4,330000,0.062485
2,4,340000,0.046864
2,4,350000,0.046864
2,4,360000,0.046903
2,4,370000,0.046829
2,4,380000,0.046858
2,4,390000,0.062514
2,4,400000,0.062490
2,4,410000,0.062490
2,4,420000,0.062490
2,4,430000,0.062513
2,4,440000,0.062484
2,4,450000,0.062488
2,4,460000,0.062485
2,4,470000,0.078105
2,4,480000,0.078112
2,4,490000,0.078073
2,4,500000,0.078139
2,4,510000,0.078100
2,4,520000,0.093728
2,4,530000,0.078107
2,4,540000,0.093765
2,4,550000,0.093720
2,4,560000,0.093728
2,4,570000,0.093726
2,4,580000,0.093728
2,4,590000,0.093737
2,4,600000,0.109350
2,4,610000,0.093729
2,4,620000,0.093760
2,4,630000,0.109349
2,4,640000,0.109349
2,4,650000,0.093731
2,4,660000,0.109377
2,4,670000,0.109349
2,4,680000,0.109385
2,4,690000,0.109385
2,4,700000,0.109349
2,4,710000,0.109353
2,4,720000,0.125004
2,4,730000,0.124966
2,4,740000,0.109349
2,4,750000,0.124974
2,4,760000,0.124968
2,4,770000,0.124972
2,4,780000,0.124974
2,4,790000,0.124972
2,4,800000,0.125005
2,4,810000,0.124977
2,4,820000,0.140598
2,4,830000,0.140590
2,4,840000,0.140598
2,4,850000,0.126606
2,4,860000,0.140563
2,4,870000,0.140592
2,4,880000,0.140600
2,4,890000,0.140595
2,4,900000,0.156243
2,4,910000,0.140555
2,4,920000,0.156211
2,4,930000,0.140624
2,4,940000,0.156212
2,4,950000,0.156246
2,4,960000,0.161649
2,4,970000,0.156213
2,4,980000,0.156212
2,4,990000,0.169612
2,4,1000000,0.153453
3,5,10000,0.015617
3,5,20000,0.000000
3,5,30000,0.000000
3,5,40000,0.015630
3,5,50000,0.000000
3,5,60000,0.015583
3,5,70000,0.000000
3,5,80000,0.000000
3,5,90000,0.000000
3,5,100000,0.015622
3,5,110000,0.015625
3,5,120000,0.015589
3,5,130000,0.031274
3,5,140000,0.031243
3,5,150000,0.015622
3,5,160000,0.015625
3,5,170000,0.015625
3,5,180000,0.031275
3,5,190000,0.031243
3,5,200000,0.031242
3,5,210000,0.046865
3,5,220000,0.031242
3,5,230000,0.031276
3,5,240000,0.031248
3,5,250000,0.031246
3,5,260000,0.046896
3,5,270000,0.046864
3,5,280000,0.062486
3,5,290000,0.046863
3,5,300000,0.046897
3,5,310000,0.046874
3,5,320000,0.046868
3,5,330000,0.062518
3,5,340000,0.062485
3,5,350000,0.062489
3,5,360000,0.078105
3,5,370000,0.078106
3,5,380000,0.078075
3,5,390000,0.078135
3,5,400000,0.078108
3,5,410000,0.078141
3,5,420000,0.093731
3,5,430000,0.093721
3,5,440000,0.093698
3,5,450000,0.093758
3,5,460000,0.093734
3,5,470000,0.093727
3,5,480000,0.093727
3,5,490000,0.093760
3,5,500000,0.093762
3,5,510000,0.093735
3,5,520000,0.109384
3,5,530000,0.109344
3,5,540000,0.110683
3,5,550000,0.109349
3,5,560000,0.109315
3,5,570000,0.124969
3,5,580000,0.124937
3,5,590000,0.124970
3,5,600000,0.125001
3,5,610000,0.125005
3,5,620000,0.140563
3,5,630000,0.140622
3,5,640000,0.156213
3,5,650000,0.140595
3,5,660000,0.140596
3,5,670000,0.140583
3,5,680000,0.156242
3,5,690000,0.140596
3,5,700000,0.156212
3,5,710000,0.156221
3,5,720000,0.156209
3,5,730000,0.171868
3,5,740000,0.171834
3,5,750000,0.171863
3,5,760000,0.171862
3,5,770000,0.187461
3,5,780000,0.171834
3,5,790000,0.187427
3,5,800000,0.187452
3,5,810000,0.187458
3,5,820000,0.187457
3,5,830000,0.203067
3,5,840000,0.203085
3,5,850000,0.203041
3,5,860000,0.203048
3,5,870000,0.218703
3,5,880000,0.203063
3,5,890000,0.218708
3,5,900000,0.218699
3,5,910000,0.234324
3,5,920000,0.234286
3,5,930000,0.234325
3,5,940000,0.218720
3,5,950000,0.249974
3,5,960000,0.249907
3,5,970000,0.249944
3,5,980000,0.249941
3,5,990000,0.249946
3,5,1000000,0.265585
3,6,10000,0.000000
3,6,20000,0.000000
3,6,30000,0.000000
3,6,40000,0.015634
3,6,50000,0.015609
3,6,60000,0.015621
3,6,70000,0.015633
3,6,80000,0.015622
3,6,90000,0.015621
3,6,100000,0.031242
3,6,110000,0.015588
3,6,120000,0.031277
3,6,130000,0.031241
3,6,140000,0.031246
3,6,150000,0.046860
3,6,160000,0.031245
3,6,170000,0.046866
3,6,180000,0.031240
3,6,190000,0.031246
3,6,200000,0.031245
3,6,210000,0.046898
3,6,220000,0.046865
3,6,230000,0.046867
3,6,240000,0.062486
3,6,250000,0.062484
3,6,260000,0.062486
3,6,270000,0.062451
3,6,280000,0.062487
3,6,290000,0.078104
3,6,300000,0.062486
3,6,310000,0.078141
3,6,320000,0.078106
3,6,330000,0.078107
3,6,340000,0.078111
3,6,350000,0.093722
3,6,360000,0.093733
3,6,370000,0.093728
3,6,380000,0.093729
3,6,390000,0.109315
3,6,400000,0.093757
3,6,410000,0.093738
3,6,420000,0.093730
3,6,430000,0.109354
3,6,440000,0.109349
3,6,450000,0.124965
3,6,460000,0.124973
3,6,470000,0.109347
3,6,480000,0.124964
3,6,490000,0.124982
3,6,500000,0.140595
3,6,510000,0.124966
3,6,520000,0.124974
3,6,530000,0.124970
3,6,540000,0.124969
3,6,550000,0.140609
3,6,560000,0.140595
3,6,570000,0.156212
3,6,580000,0.156208
3,6,590000,0.156184
3,6,600000,0.156249
3,6,610000,0.156211
3,6,620000,0.171811
3,6,630000,0.171869
3,6,640000,0.171835
3,6,650000,0.171837
3,6,660000,0.171868
3,6,670000,0.171836
3,6,680000,0.191338
3,6,690000,0.171349
3,6,700000,0.171830
3,6,710000,0.187455
3,6,720000,0.187449
3,6,730000,0.203088
3,6,740000,0.203078
3,6,750000,0.203077
3,6,760000,0.203105
3,6,770000,0.206284
3,6,780000,0.203079
3,6,790000,0.203081
3,6,800000,0.203037
3,6,810000,0.218731
3,6,820000,0.218699
3,6,830000,0.218700
3,6,840000,0.218699
3,6,850000,0.218694
3,6,860000,0.234290
3,6,870000,0.234353
3,6,880000,0.234330
3,6,890000,0.234286
3,6,900000,0.234314
3,6,910000,0.249941
3,6,920000,0.234305
3,6,930000,0.249948
3,6,940000,0.249964
3,6,950000,0.249943
3,6,960000,0.281154
3,6,970000,0.265597
3,6,980000,0.265598
3,6,990000,0.265562
3,6,1000000,0.281213
3,4,10000,0.000000
3,4,20000,0.000000
3,4,30000,0.000000
3,4,40000,0.015593
3,4,50000,0.000000
3,4,60000,0.015651
3,4,70000,0.015621
3,4,80000,0.015621
3,4,90000,0.015625
3,4,100000,0.015618
3,4,110000,0.015621
3,4,120000,0.015622
3,4,130000,0.015624
3,4,140000,0.015621
3,4,150000,0.031245
3,4,160000,0.015619
3,4,170000,0.031242
3,4,180000,0.031244
3,4,190000,0.031245
3,4,200000,0.031243
3,4,210000,0.031214
3,4,220000,0.031278
3,4,230000,0.046865
3,4,240000,0.031241
3,4,250000,0.046865
3,4,260000,0.046862
3,4,270000,0.046859
3,4,280000,0.046864
3,4,290000,0.046864
3,4,300000,0.046863
3,4,310000,0.046866
3,4,320000,0.046867
3,4,330000,0.046862
3,4,340000,0.062485
3,4,350000,0.062485
3,4,360000,0.062480
3,4,370000,0.062488
3,4,380000,0.062483
3,4,390000,0.062485
3,4,400000,0.062487
3,4,410000,0.062451
3,4,420000,0.063612
3,4,430000,0.078113
3,4,440000,0.062479
3,4,450000,0.062516
3,4,460000,0.078140
3,4,470000,0.078106
3,4,480000,0.078108
3,4,490000,0.078108
3,4,500000,0.078107
3,4,510000,0.078141
3,4,520000,0.078076
3,4,530000,0.078135
3,4,540000,0.093732
3,4,550000,0.078106
3,4,560000,0.093766
3,4,570000,0.093723
3,4,580000,0.093760
3,4,590000,0.093729
3,4,600000,0.093718
3,4,610000,0.093722
3,4,620000,0.093733
3,4,630000,0.093693
3,4,640000,0.093731
3,4,650000,0.109382
